sub4	tbasej4	rp131140	rp115124b	rp125126	jlap1_125	jlap1_126	cur2_125	cur2_126
					0.370675	0.248518	-0.0549041	-0.053211
					0.360181	0.241002	-0.054783	-0.05317
					0.365306	0.238346	-0.0557521	-0.053311
					0.365568	0.238857	-0.0553865	-0.0537232
					0.366569	0.240336	-0.0552356	-0.0513797
					0.35454	0.24798	-0.0531866	-0.0512802
					0.364368	0.230319	-0.0523889	-0.0552224
					0.366807	0.239774	-0.0535408	-0.0526583
					0.35974	0.236955	-0.0536962	-0.0517196
					0.360873	0.235312	-0.0564681	-0.0526394
					0.353254	0.24027	-0.0553852	-0.0514776
					0.37195	0.238649	-0.0524912	-0.0507382
					0.362298	0.250137	-0.0542542	-0.052159
					0.371332	0.225269	-0.0543664	-0.0526253
					0.358786	0.221499	-0.0534615	-0.0521376
					0.357193	0.236351	-0.0540205	-0.0528527
					0.362661	0.232714	-0.0564157	-0.0567078
					0.362619	0.230047	-0.053032	-0.0520901
					0.362145	0.245272	-0.0556504	-0.0520413
					0.366317	0.236681	-0.0541388	-0.0527631
					0.361897	0.233126	-0.0559661	-0.0538317
					0.35693	0.248287	-0.0555537	-0.052695
					0.354442	0.241548	-0.0555166	-0.0512506
					0.360702	0.241295	-0.0531733	-0.052779
					0.36402	0.237672	-0.0544553	-0.0546925
					0.357924	0.241048	-0.0558102	-0.0532593
					0.350762	0.238312	-0.05343	-0.0511498
					0.354634	0.249572	-0.0546671	-0.054225
					0.359539	0.244004	-0.0536793	-0.0534199
					0.360441	0.243978	-0.0558005	-0.052271
					0.354757	0.233648	-0.0544299	-0.0533691
					0.362951	0.242121	-0.0535624	-0.0506585
					0.363468	0.237665	-0.0550645	-0.0550055
					0.360303	0.242756	-0.053338	-0.0521976
					0.360838	0.233591	-0.055297	-0.0544658
					0.369272	0.234033	-0.0551268	-0.05147
					0.367291	0.236321	-0.0532208	-0.05144
					0.363507	0.237267	-0.0522697	-0.0532018
					0.355469	0.246111	-0.053724	-0.0531324
					0.364888	0.241703	-0.053869	-0.05174
					0.359912	0.228795	-0.0552776	-0.0540442
					0.352771	0.238037	-0.053669	-0.0535945
					0.366342	0.230888	-0.0557404	-0.0535758
					0.354784	0.235431	-0.055916	-0.0527771
					0.359181	0.237807	-0.0559285	-0.0523089
					0.370429	0.231765	-0.0530827	-0.0515807
					0.360881	0.237736	-0.0542693	-0.0549769
					0.366413	0.230115	-0.0538299	-0.0509665
					0.360651	0.239204	-0.0526049	-0.0518211
					0.357517	0.248706	-0.0537666	-0.0529523
					0.35667	0.240008	-0.0540986	-0.0531457
					0.362662	0.24037	-0.0560924	-0.0518439
					0.380087	0.230087	-0.0531564	-0.0524358
					0.355587	0.229584	-0.0545033	-0.054905
					0.357661	0.2395	-0.0539787	-0.0510812
					0.357061	0.242898	-0.0539031	-0.0545782
					0.368695	0.232013	-0.0562791	-0.0529902
					0.343076	0.251217	-0.0539528	-0.0522058
					0.359927	0.238612	-0.0555183	-0.0534747
					0.356551	0.23649	-0.0556238	-0.0526007
					0.348309	0.239323	-0.0556361	-0.0537421
					0.370712	0.240569	-0.0538425	-0.0531982
					0.35758	0.230793	-0.0558071	-0.0534811
					0.370214	0.241953	-0.0539116	-0.0532169
					0.36868	0.232748	-0.053102	-0.0525325
					0.362545	0.227932	-0.0555662	-0.0545134
					0.35766	0.235324	-0.0545793	-0.0523519
					0.350333	0.244726	-0.0551806	-0.0538749
					0.361584	0.239641	-0.0554979	-0.0549848
					0.364752	0.232441	-0.0538124	-0.0531986
					0.375087	0.235764	-0.0562529	-0.0534282
					0.355783	0.233541	-0.0542101	-0.0519804
					0.343558	0.238226	-0.0569262	-0.0507696
					0.357891	0.237123	-0.0551865	-0.0512812
					0.352877	0.241408	-0.0589222	-0.0523572
					0.353798	0.248469	-0.0537155	-0.0537938
					0.354887	0.244415	-0.0543054	-0.0532143
					0.345933	0.238942	-0.0547756	-0.0522101
					0.348819	0.238487	-0.0570908	-0.0535487
					0.369707	0.242387	-0.0560964	-0.0555521
					0.364032	0.245417	-0.055945	-0.0538488
					0.358323	0.234202	-0.0554957	-0.0533828
					0.356493	0.235629	-0.0581524	-0.0530927
					0.361711	0.23304	-0.0564365	-0.052019
					0.355834	0.244237	-0.0533572	-0.0535044
					0.358247	0.241973	-0.0543618	-0.0532435
					0.362622	0.225683	-0.0536426	-0.051796
					0.364212	0.251909	-0.0538788	-0.0535906
					0.373253	0.228282	-0.0557197	-0.0541677
					0.364393	0.23872	-0.0573892	-0.0523859
					0.343974	0.235243	-0.0546099	-0.0526275
					0.351548	0.234065	-0.0541639	-0.0517109
					0.364099	0.237732	-0.0544425	-0.0526048
					0.358467	0.224226	-0.0556855	-0.0517967
					0.359133	0.233318	-0.0565138	-0.0510304
					0.36997	0.23655	-0.0552575	-0.0520506
					0.361573	0.228403	-0.0556642	-0.0526119
					0.365073	0.242987	-0.0548979	-0.0551501
					0.369493	0.236117	-0.056497	-0.0515666
					0.345637	0.24034	-0.0555088	-0.0522702
					0.357696	0.251029	-0.0558174	-0.0512522
					0.364603	0.225739	-0.0569162	-0.0518308
					0.362863	0.2288	-0.0562502	-0.0544723
					0.364172	0.237595	-0.055586	-0.0551761
					0.361319	0.249278	-0.0554168	-0.0526158
					0.345467	0.242119	-0.0561011	-0.0544909
					0.366165	0.236906	-0.0544372	-0.0519608
					0.361307	0.240291	-0.0552559	-0.0536318
					0.352675	0.228151	-0.0541248	-0.0551167
					0.366129	0.226048	-0.0550735	-0.0521676
					0.360313	0.230614	-0.0555504	-0.0536055
					0.362956	0.247327	-0.0564576	-0.0524523
					0.357524	0.238174	-0.0549553	-0.0543894
					0.359212	0.235669	-0.0576319	-0.0514557
					0.355831	0.237753	-0.0538796	-0.055161
					0.366421	0.239051	-0.0515686	-0.0540063
					0.375229	0.229715	-0.056099	-0.0530487
					0.360713	0.236947	-0.0546245	-0.0539014
					0.36125	0.238223	-0.0536918	-0.0533671
					0.345933	0.224238	-0.0546019	-0.0524737
					0.362723	0.239438	-0.0554	-0.0549362
					0.359196	0.235888	-0.0563692	-0.0486446
					0.357661	0.232126	-0.0542914	-0.0547593
					0.361878	0.234504	-0.0568732	-0.0507982
					0.358682	0.232336	-0.0534693	-0.0526284
					0.364294	0.250833	-0.0565025	-0.0537738
					0.369392	0.23041	-0.054419	-0.0540879
					0.364214	0.251176	-0.0525167	-0.050788
					0.353917	0.240324	-0.0555979	-0.0515966
					0.350208	0.24154	-0.0561427	-0.0523031
					0.363106	0.228273	-0.0552275	-0.05235
					0.355434	0.222659	-0.0543917	-0.0497445
					0.355388	0.242336	-0.0537824	-0.050682
					0.370098	0.234221	-0.0514177	-0.0528189
					0.3527	0.23623	-0.0563257	-0.0532347
					0.37018	0.243223	-0.0545258	-0.0524754
					0.359104	0.234031	-0.055481	-0.0528682
					0.363382	0.238435	-0.0538289	-0.0530065
					0.345267	0.238668	-0.0538264	-0.0531419
					0.362956	0.243357	-0.0525991	-0.0529165
					0.352803	0.239615	-0.0554099	-0.0505433
					0.367845	0.248281	-0.0547646	-0.0544962
					0.3531	0.245704	-0.056398	-0.0507577
					0.344748	0.231279	-0.054619	-0.0510705
					0.358767	0.228268	-0.0573173	-0.0512618
					0.359407	0.230121	-0.0529154	-0.0530532
					0.344642	0.223581	-0.0570263	-0.052905
					0.365822	0.228916	-0.0552239	-0.049932
					0.369092	0.242616	-0.0552675	-0.0538005
					0.347008	0.241026	-0.0560717	-0.0513917
					0.362116	0.242023	-0.0549133	-0.0504246
					0.357027	0.230502	-0.0534688	-0.0512133
					0.36986	0.235724	-0.0544767	-0.0533654
					0.361517	0.244595	-0.0532368	-0.0515169
					0.350428	0.230129	-0.0539475	-0.0535265
					0.372901	0.244552	-0.0563561	-0.0504272
					0.368659	0.230627	-0.0556581	-0.0518419
					0.358042	0.239642	-0.0539268	-0.0519289
					0.360532	0.240319	-0.0564883	-0.051536
					0.359412	0.240915	-0.0551824	-0.051123
					0.359033	0.240375	-0.0566881	-0.052497
					0.370523	0.235293	-0.0557051	-0.0515416
					0.364347	0.242623	-0.0563862	-0.052283
					0.35615	0.244168	-0.0539611	-0.0517875
					0.349807	0.232434	-0.0565324	-0.0517309
					0.361678	0.235069	-0.0547183	-0.0522415
					0.351314	0.240598	-0.0577351	-0.0530016
					0.362591	0.238959	-0.0566636	-0.0541076
					0.377139	0.238654	-0.0558534	-0.0529912
					0.373474	0.243076	-0.0545838	-0.0522088
					0.360175	0.24016	-0.0541777	-0.0521036
					0.356907	0.232949	-0.0560648	-0.0520957
					0.360382	0.231918	-0.0547578	-0.0534884
					0.373381	0.241134	-0.0556673	-0.0527543
					0.355534	0.233022	-0.0544431	-0.0540495
					0.35496	0.246862	-0.0525971	-0.0534984
					0.355434	0.243643	-0.0555905	-0.052721
					0.356624	0.238967	-0.0550318	-0.0518229
					0.358399	0.245425	-0.0563036	-0.0524758
					0.361204	0.243782	-0.0539768	-0.0541465
					0.35532	0.239053	-0.0542441	-0.0532447
					0.368988	0.244483	-0.0532707	-0.0526654
					0.365321	0.237791	-0.0546167	-0.0514944
					0.376157	0.227149	-0.0567883	-0.0502197
					0.361102	0.24163	-0.0551769	-0.0516166
					0.351111	0.235702	-0.0557639	-0.0519134
					0.366529	0.237048	-0.0559232	-0.053878
					0.358791	0.237348	-0.0537664	-0.0523297
					0.351435	0.242673	-0.0558911	-0.0518428
					0.367836	0.237485	-0.0556568	-0.0500609
					0.36326	0.229888	-0.0561299	-0.0534187
					0.36936	0.237444	-0.0536988	-0.0542998
					0.361927	0.240478	-0.0552339	-0.0523302
					0.364317	0.235822	-0.0543383	-0.0518257
					0.359355	0.249234	-0.054027	-0.0518421
					0.346611	0.233366	-0.0557565	-0.0505564
					0.35976	0.241403	-0.0525605	-0.0536727
					0.360602	0.241946	-0.0563263	-0.0520386
					0.37111	0.22564	-0.0561794	-0.0533841
					0.366455	0.226117	-0.0576696	-0.0512336
					0.347874	0.225523	-0.0540983	-0.0497041
					0.377116	0.232264	-0.0562513	-0.0514818
					0.366104	0.232654	-0.0537373	-0.0520238
					0.342172	0.242863	-0.0538574	-0.0525235
					0.362311	0.227693	-0.0537114	-0.051704
					0.349455	0.22741	-0.0551646	-0.0526792
					0.368056	0.226871	-0.0549261	-0.0546297
					0.35545	0.232725	-0.0543195	-0.0530674
					0.364691	0.229802	-0.0557773	-0.054598
					0.365025	0.22938	-0.0538336	-0.0522253
					0.358613	0.23946	-0.0554095	-0.0518512
					0.360367	0.227266	-0.0548089	-0.0507616
					0.35547	0.231932	-0.0556689	-0.0558302
					0.35703	0.217348	-0.0567555	-0.054617
					0.367931	0.235225	-0.0565588	-0.051452
					0.367583	0.234228	-0.0544156	-0.0515929
					0.357281	0.229206	-0.0538148	-0.053883
					0.365304	0.229248	-0.0526879	-0.0535681
					0.354666	0.237096	-0.0557989	-0.0535468
					0.362905	0.228987	-0.0532564	-0.0543145
					0.354891	0.228074	-0.0546206	-0.0528349
					0.361544	0.235459	-0.0542683	-0.0516783
					0.360249	0.226604	-0.0561801	-0.0529847
					0.377015	0.232492	-0.0555569	-0.0526593
					0.360905	0.227655	-0.0545631	-0.0527436
					0.36078	0.237132	-0.0538588	-0.0532573
					0.358862	0.224541	-0.0563539	-0.0530627
					0.364118	0.235878	-0.0544092	-0.0533947
					0.359885	0.22483	-0.0530482	-0.0538292
					0.357493	0.230763	-0.0544589	-0.0512443
					0.352437	0.226923	-0.0560072	-0.0522114
					0.360788	0.23332	-0.0527828	-0.0549828
					0.356761	0.225191	-0.0570024	-0.054482
					0.358731	0.231591	-0.056289	-0.0538543
					0.348064	0.24258	-0.0559382	-0.0509775
					0.353056	0.22546	-0.0553835	-0.0513036
					0.371726	0.228822	-0.0534683	-0.0535742
					0.367206	0.227144	-0.0571062	-0.0507768
					0.363945	0.219191	-0.0574359	-0.0516592
					0.352992	0.22368	-0.0540807	-0.0518192
					0.353268	0.225784	-0.0563658	-0.051832
					0.375894	0.222665	-0.0539933	-0.0530034
					0.368999	0.234175	-0.0548943	-0.0527151
					0.360289	0.230775	-0.0560823	-0.0536206
					0.35835	0.247132	-0.0547218	-0.052524
					0.359163	0.229899	-0.0557806	-0.0528224
					0.357742	0.226962	-0.0539691	-0.0522883
					0.359294	0.223679	-0.0550351	-0.0525457
					0.350737	0.242987	-0.054053	-0.050524
					0.373801	0.214713	-0.0566264	-0.0527844
					0.365759	0.237229	-0.0538826	-0.0519842
					0.355658	0.22701	-0.0563438	-0.0545088
					0.357281	0.218253	-0.0537654	-0.0521427
					0.351484	0.225843	-0.056561	-0.0534805
					0.370734	0.240401	-0.0545939	-0.0539263
					0.356535	0.24138	-0.0586887	-0.0518101
					0.352113	0.221309	-0.0555027	-0.051856
					0.359223	0.228056	-0.0578473	-0.0525646
					0.368684	0.226817	-0.0560087	-0.0517704
					0.352859	0.24176	-0.0567682	-0.0534185
					0.357469	0.227146	-0.0570514	-0.0547079
					0.364737	0.226176	-0.0572256	-0.0511348
					0.365113	0.229637	-0.0555615	-0.0502656
					0.372763	0.222874	-0.0555267	-0.0509551
					0.353056	0.218765	-0.0552658	-0.051339
					0.376247	0.226365	-0.0561917	-0.0521997
					0.351346	0.221301	-0.0554366	-0.0518261
					0.363894	0.221138	-0.0552182	-0.0543949
					0.372603	0.230534	-0.0559548	-0.0538658
					0.358081	0.221993	-0.0553717	-0.0553135
					0.361396	0.220309	-0.0558283	-0.0515723
					0.366171	0.220264	-0.0562436	-0.0521118
					0.356556	0.237511	-0.0552314	-0.0505084
					0.359414	0.236604	-0.0553227	-0.0503001
					0.360368	0.233138	-0.0549605	-0.0526357
					0.364099	0.233502	-0.0539614	-0.0548992
					0.376398	0.232007	-0.0541229	-0.0531725
					0.353575	0.226131	-0.0550017	-0.0532956
					0.368727	0.230908	-0.0556799	-0.0519303
					0.35921	0.225774	-0.0547559	-0.0540279
					0.365486	0.233808	-0.0583018	-0.0525252
					0.366639	0.241568	-0.0541301	-0.051058
					0.362686	0.224579	-0.0551265	-0.0513932
					0.363315	0.239785	-0.0564412	-0.0532318
					0.348177	0.227142	-0.0565634	-0.0544306
					0.352869	0.228455	-0.0551659	-0.0545849
					0.372224	0.222616	-0.0558383	-0.0542207
					0.351803	0.227719	-0.0564831	-0.0553444
					0.362183	0.222193	-0.0553701	-0.0535711
					0.363733	0.225997	-0.05456	-0.0504285
					0.363178	0.235521	-0.0527922	-0.0538822
					0.359357	0.233874	-0.0552329	-0.0527852
					0.348854	0.230814	-0.0544738	-0.0544507
					0.360646	0.230564	-0.0541653	-0.0531662
					0.361251	0.226761	-0.0540692	-0.0527954
					0.366158	0.234302	-0.0537723	-0.0531951
					0.365693	0.230754	-0.0549985	-0.0543914
					0.368215	0.240895	-0.055709	-0.0528475
					0.360291	0.219361	-0.0545473	-0.0515745
					0.351151	0.223506	-0.0521685	-0.0533434
					0.368418	0.239576	-0.0545458	-0.0528362
					0.368862	0.227331	-0.0526927	-0.0528139
					0.358174	0.23879	-0.0532043	-0.0527895
					0.350207	0.228865	-0.0564767	-0.0514844
					0.357248	0.225015	-0.0519293	-0.0545906
					0.361339	0.235816	-0.0553647	-0.0558537
					0.356008	0.238305	-0.0526599	-0.0545824
					0.357667	0.223942	-0.0545233	-0.0529373
					0.358124	0.230912	-0.054328	-0.051226
					0.344746	0.223444	-0.0551764	-0.0521649
					0.349908	0.226459	-0.054654	-0.0535844
					0.370852	0.242032	-0.056976	-0.0512996
					0.362677	0.230746	-0.0551907	-0.053057
					0.363073	0.243806	-0.0547873	-0.0519076
					0.363026	0.240248	-0.0552389	-0.0541764
					0.346919	0.217574	-0.0544832	-0.0515737
					0.373894	0.224798	-0.0536772	-0.051514
					0.342752	0.23155	-0.0563454	-0.052917
					0.356945	0.224983	-0.0540749	-0.052169
					0.370162	0.220043	-0.0550793	-0.0547182
					0.362263	0.239367	-0.0546115	-0.052559
					0.361637	0.236911	-0.0547561	-0.0555325
					0.356962	0.234264	-0.0540427	-0.05201
					0.362717	0.225012	-0.0528319	-0.051553
					0.36977	0.228868	-0.0527089	-0.052911
					0.361761	0.229563	-0.053881	-0.0518952
					0.352879	0.231987	-0.0539628	-0.0514738
					0.36808	0.240632	-0.0549477	-0.0536357
					0.364237	0.244255	-0.0555461	-0.052827
					0.358743	0.228863	-0.0552234	-0.0529105
					0.356393	0.227618	-0.0552511	-0.050754
					0.366709	0.236517	-0.0556748	-0.0539788
					0.349838	0.223578	-0.0571299	-0.0526926
					0.368687	0.232864	-0.0559769	-0.0511984
					0.363136	0.237759	-0.0549989	-0.0531219
					0.371574	0.228522	-0.0536627	-0.0524787
					0.360633	0.229128	-0.0554803	-0.0520117
					0.362056	0.231226	-0.0555059	-0.0527649
					0.364407	0.23226	-0.0560937	-0.0516755
					0.340103	0.229243	-0.0550282	-0.0523388
					0.365689	0.222446	-0.057126	-0.052826
					0.351871	0.232469	-0.0547635	-0.052275
					0.367978	0.226627	-0.0540769	-0.0509817
					0.369759	0.224217	-0.0565928	-0.0517302
					0.369676	0.230474	-0.0569717	-0.0516311
					0.365118	0.22898	-0.0564184	-0.0515424
					0.352931	0.227828	-0.0540975	-0.0525273
					0.352471	0.235936	-0.055297	-0.0519819
					0.352239	0.233029	-0.0547079	-0.0544514
					0.355105	0.235027	-0.0529892	-0.0537707
					0.352348	0.219155	-0.0556101	-0.0516642
					0.365926	0.234322	-0.0551418	-0.0538384
					0.365626	0.245974	-0.0530929	-0.0540712
					0.35646	0.227356	-0.0550214	-0.0530297
					0.349537	0.222334	-0.0539156	-0.0510076
					0.356297	0.22701	-0.0551448	-0.0516929
					0.355407	0.234615	-0.0536581	-0.0536892
					0.355192	0.235751	-0.0563668	-0.053846
					0.355636	0.231572	-0.058299	-0.0550651
					0.354018	0.235393	-0.0566752	-0.0508075
					0.376275	0.231625	-0.0539832	-0.0551524
					0.353233	0.22945	-0.0553181	-0.0528728
					0.367439	0.235241	-0.0556361	-0.0507621
					0.367416	0.235596	-0.054364	-0.0526689
					0.358947	0.235352	-0.0557948	-0.0509725
					0.360979	0.22966	-0.0569977	-0.0520684
					0.351646	0.222906	-0.0543372	-0.0528676
					0.362423	0.23058	-0.0572201	-0.054349
					0.362389	0.225941	-0.0539332	-0.0512754
					0.355206	0.231096	-0.0557202	-0.0543664
					0.364469	0.226835	-0.0552319	-0.0542646
					0.362478	0.219533	-0.0547252	-0.0515757
					0.369361	0.234116	-0.0538178	-0.0533424
					0.365992	0.226358	-0.0553835	-0.0518472
					0.36098	0.224208	-0.0548612	-0.0517616
					0.369309	0.228816	-0.0550878	-0.0531075
					0.357805	0.223052	-0.0538567	-0.0499312
					0.365736	0.231942	-0.0571972	-0.0525275
					0.355777	0.231606	-0.0537503	-0.0524741
					0.362869	0.222284	-0.0570745	-0.05439
					0.359216	0.242693	-0.0553339	-0.0532753
					0.361706	0.218692	-0.054521	-0.0526981
					0.345977	0.237417	-0.0558749	-0.0533015
					0.366201	0.234657	-0.0540394	-0.0544181
					0.373002	0.23193	-0.0529808	-0.0524684
					0.346997	0.236042	-0.0556753	-0.0538518
					0.358036	0.246376	-0.0563242	-0.0519134
					0.366261	0.223079	-0.0544179	-0.0546197
					0.350419	0.242117	-0.0557645	-0.0542248
					0.36753	0.218625	-0.0545255	-0.0537343
					0.356643	0.222893	-0.0542318	-0.0525169
					0.348562	0.217922	-0.0550793	-0.0518881
					0.36198	0.227767	-0.0546795	-0.0519505
					0.352673	0.237459	-0.0544097	-0.0523548
					0.365581	0.233385	-0.0547357	-0.0531391
					0.365794	0.244317	-0.0539906	-0.0530617
					0.353579	0.227142	-0.0538948	-0.0536636
					0.363167	0.236165	-0.0560424	-0.0544037
					0.358941	0.231113	-0.0557777	-0.0536335
					0.365444	0.235535	-0.0546029	-0.0512285
					0.355106	0.221343	-0.0532576	-0.054784
					0.358413	0.243302	-0.055028	-0.0536353
					0.346532	0.222808	-0.0572559	-0.0512287
					0.361084	0.219928	-0.0560595	-0.052816
					0.365916	0.221669	-0.0516028	-0.055486
					0.34767	0.235374	-0.0544666	-0.0524307
					0.363332	0.23388	-0.0542501	-0.0535524
					0.338523	0.226384	-0.0538399	-0.0525216
					0.35448	0.224902	-0.0562927	-0.0537786
					0.34891	0.22803	-0.0572971	-0.05127
					0.367708	0.227967	-0.0551173	-0.0544313
					0.361717	0.222905	-0.0537425	-0.0513453
					0.358796	0.239862	-0.0577066	-0.0530845
					0.343633	0.234219	-0.0554866	-0.0538722
					0.366064	0.236476	-0.0549236	-0.0530777
					0.361084	0.24011	-0.0539103	-0.0527911
					0.36538	0.227935	-0.0541254	-0.0508768
					0.356829	0.241137	-0.0566551	-0.0533747
					0.35403	0.232366	-0.0549199	-0.0507339
					0.353329	0.229953	-0.055829	-0.0523005
					0.348841	0.226322	-0.053545	-0.0518632
					0.355417	0.23319	-0.0554851	-0.0530918
					0.352867	0.229914	-0.0530816	-0.0526149
					0.362847	0.229055	-0.0552577	-0.052919
					0.366296	0.240345	-0.0541734	-0.0515596
					0.355166	0.232625	-0.055004	-0.0518629
					0.360352	0.222066	-0.0548846	-0.0536432
					0.346333	0.229443	-0.0566348	-0.0521799
					0.370398	0.230111	-0.0555867	-0.0529382
					0.346664	0.240549	-0.0549758	-0.0535467
					0.355732	0.230277	-0.0552969	-0.0519948
					0.362292	0.230876	-0.0545551	-0.0516922
					0.367536	0.230185	-0.056312	-0.0546509
					0.366602	0.236642	-0.0554997	-0.0541369
					0.361989	0.22343	-0.0554394	-0.0527105
					0.35145	0.224446	-0.0538542	-0.0511361
					0.361392	0.233695	-0.0556261	-0.0532755
					0.367047	0.234284	-0.0566766	-0.053145
					0.361719	0.223177	-0.05326	-0.0522532
					0.357219	0.224179	-0.05482	-0.0529058
					0.359033	0.225055	-0.0554669	-0.0533807
					0.362434	0.23022	-0.0585211	-0.0528074
					0.362767	0.229673	-0.0559623	-0.0529775
					0.347303	0.230887	-0.0544598	-0.0526532
					0.357556	0.220238	-0.0559218	-0.0552275
					0.365895	0.233881	-0.0577168	-0.0530355
					0.364944	0.23654	-0.0536021	-0.0525877
					0.360793	0.235023	-0.0556711	-0.0528934
					0.365243	0.22712	-0.0548507	-0.0540821
					0.350179	0.230943	-0.0547852	-0.0519394
					0.353842	0.218548	-0.0551448	-0.0521395
					0.35354	0.226861	-0.0547651	-0.0539313
					0.36277	0.227581	-0.0551119	-0.0515436
					0.350631	0.238275	-0.0565729	-0.0521406
					0.359074	0.225002	-0.0572306	-0.0537407
					0.363261	0.228542	-0.0556013	-0.0559091
					0.360792	0.241275	-0.0562109	-0.0527822
					0.360541	0.221211	-0.0548786	-0.05238
					0.355072	0.224118	-0.0559782	-0.0540907
					0.365857	0.226697	-0.0568815	-0.0523578
					0.377666	0.237199	-0.0553302	-0.0527973
					0.368111	0.218534	-0.0559996	-0.0532133
					0.355897	0.226948	-0.0547637	-0.0543251
					0.364251	0.239356	-0.0537311	-0.0522044
					0.353045	0.221401	-0.0561736	-0.0525251
					0.361434	0.226984	-0.055367	-0.052656
					0.364629	0.235208	-0.0556787	-0.0527815
					0.361447	0.234558	-0.0542256	-0.0548718
					0.376777	0.232976	-0.0545706	-0.0522879
					0.362645	0.228463	-0.0576358	-0.0531321
